,Time (s),Channel 1 (V),Channel 2 (V),Ch2_moving_average
1224,-0.0018088782577132,-0.4485666171958487,8.91164914634117,8.973688854575396
1225,-0.0018082482577132,-0.4488998675075214,8.875187372474446,8.97554293577652
1226,-0.0018076182577132,-0.4488998675075214,8.838725598607724,8.97739154771156
1227,-0.0018069882577132,-0.4492331178191941,8.79861764735433,8.979234690380524
1228,-0.0018063582577132,-0.4508993693775575,8.758509696100935,8.981072363783406
1229,-0.0018057282577132,-0.4498996184425395,8.718401744847542,8.982904567920208
1230,-0.0018050982577132,-0.4502328687542121,8.674647616207475,8.984736772057012
1231,-0.0018044682577132,-0.4485666171958487,8.645478197114098,8.986568976193814
1232,-0.0018038382577132,-0.4479001165725033,8.696524680527508,8.988401180330618
1233,-0.0018032082577132,-0.4469003656374853,8.802263824741003,8.99023338446742
1234,-0.0018025782577132,-0.4455673643907946,8.915295323727841,8.992065588604225
1235,-0.0018019482577132,-0.4442343631441038,9.01009593578132,8.993897792741027
1236,-0.0018013182577132,-0.4442343631441038,9.101250370448124,8.995729996877833
1237,-0.0018006882577132,-0.4435678625207585,9.170527740794896,8.997562201014636
1238,-0.0018000582577132,-0.4425681115857404,9.236158933754997,8.999394405151438
1239,-0.0017994282577132,-0.4422348612740677,9.29085159455508,9.00122660928824
1240,-0.0017987982577132,-0.4419016109623951,9.330959545808472,9.003058813425044
1241,-0.0017981682577132,-0.4422348612740677,9.356482787515178,9.004891017561846
1242,-0.0017975382577132,-0.4422348612740677,9.378359851835212,9.006723221698648
1243,-0.0017969082577132,-0.4422348612740677,9.382006029221884,9.008555425835452
1244,-0.0017962782577132,-0.4422348612740677,9.371067497061867,9.010387629972254
1245,-0.0017956482577132,-0.4429013618974131,9.36012896490185,9.01222226489398
1246,-0.0017950182577132,-0.4429013618974131,9.3273133684218,9.014059330600631
1247,-0.0017943882577132,-0.4439011128324312,9.298143949328422,9.015898827092208
1248,-0.0017937582577132,-0.4455673643907946,9.268974530235043,9.017740754368708
1249,-0.0017931282577132,-0.4445676134557765,9.21428186943496,9.019585112430132
1250,-0.0017924982577132,-0.4449008637674492,9.174173918181568,9.021415797326359
1251,-0.0017918682577132,-0.4455673643907946,9.141358321701516,9.023232809057383
1252,-0.0017912382577132,-0.4459006147024672,9.101250370448124,9.025036147623208
1253,-0.0017906082577132,-0.4475668662608306,9.072080951354746,9.026825813023832
1254,-0.0017899782577132,-0.4472336159491579,9.035619177488025,9.028601805259257
1255,-0.0017893482577132,-0.4475668662608306,8.999157403621302,9.030364124329482
1256,-0.0017887182577132,-0.4485666171958487,8.959049452367907,9.032112770234507
1257,-0.0017880882577132,-0.4485666171958487,8.922587678501186,9.033842577556367
1258,-0.0017874582577132,-0.448233366884176,8.882479727247791,9.035553546295064
1259,-0.0017868282577132,-0.4485666171958487,8.842371775994396,9.037245676450597
1260,-0.0017861982577132,-0.4492331178191941,8.802263824741003,9.038918968022962
1261,-0.0017855682577132,-0.4498996184425395,8.758509696100935,9.040573421012164
1262,-0.0017849382577132,-0.4498996184425395,8.718401744847542,9.042225139368327
1263,-0.0017843082577132,-0.4475668662608306,8.703817035300853,9.043874123091449
1264,-0.0017836782577132,-0.4472336159491579,8.79861764735433,9.045520372181532
1265,-0.0017830482577132,-0.4459006147024672,8.908002968954497,9.047163886638575
1266,-0.0017824182577132,-0.4449008637674492,9.017388290554663,9.048804666462578
1267,-0.0017817882577132,-0.4435678625207585,9.108542725221469,9.05044271165354
1268,-0.0017811582577132,-0.4432346122090858,9.1960509825016,9.052078022211463
1269,-0.0017805282577132,-0.4422348612740677,9.2616821754617,9.053710598136345
1270,-0.0017798982577132,-0.4415683606507224,9.3273133684218,9.055340439428187
1271,-0.0017792682577132,-0.4419016109623951,9.363775142288524,9.056967546086987
1272,-0.0017786382577132,-0.4412351103390497,9.403883093541916,9.05859191811275
1273,-0.0017780082577132,-0.4419016109623951,9.42576015786195,9.060213555505475
1274,-0.0017773782577132,-0.4415683606507224,9.436698690021966,9.061832458265158
1275,-0.0017767482577132,-0.440901860027377,9.436698690021966,9.0634486263918
1276,-0.0017761182577132,-0.4419016109623951,9.42576015786195,9.0650620598854
1277,-0.0017754882577132,-0.4422348612740677,9.396590738768571,9.066672675878296
1278,-0.0017748582577132,-0.4425681115857404,9.371067497061867,9.068280474370484
1279,-0.0017742282577132,-0.4442343631441038,9.338251900581817,9.069885455361963
1280,-0.0017735982577132,-0.4445676134557765,9.298143949328422,9.071487618852734
1281,-0.0017729682577132,-0.4442343631441038,9.247097465915012,9.073086964842796
1282,-0.0017723382577132,-0.4449008637674492,9.210635692048289,9.074667389382027
1283,-0.0017717082577132,-0.4442343631441038,9.163235386021553,9.076228892470423
1284,-0.0017710782577132,-0.4455673643907946,9.137712144314843,9.07777147410799
1285,-0.0017704482577132,-0.4459006147024672,9.11218890260814,9.079295134294725
1286,-0.0017698182577132,-0.4465671153258126,9.07937330612809,9.080799873030626
1287,-0.0017691882577132,-0.4475668662608306,9.035619177488025,9.082285690315695
1288,-0.0017685582577132,-0.4479001165725033,8.991865048847957,9.083746288207173
1289,-0.0017679282577132,-0.448233366884176,8.951757097594562,9.085181666705058
1290,-0.0017672982577132,-0.4475668662608306,8.908002968954497,9.086591825809354
1291,-0.0017666682577132,-0.4479001165725033,8.871541195087774,9.087976765520057
1292,-0.0017660382577132,-0.4485666171958487,8.835079421221053,9.089336485837173
1293,-0.0017654082577132,-0.4492331178191941,8.791325292580986,9.090670986760694
1294,-0.0017647782577132,-0.4485666171958487,8.754863518714263,9.091994549152055
1295,-0.0017641482577132,-0.4449008637674492,8.791325292580986,9.093307173011256
1296,-0.0017635182577132,-0.4442343631441038,8.89706443679448,9.094608858338297
1297,-0.0017628882577132,-0.4439011128324312,9.013742113167991,9.095899605133178
1298,-0.0017622582577132,-0.4432346122090858,9.108542725221469,9.097179413395901
1299,-0.0017616282577132,-0.4419016109623951,9.199697159888274,9.098448283126466
1300,-0.0017609982577132,-0.4415683606507224,9.272620707621718,9.099706214324867
1301,-0.0017603682577132,-0.4419016109623951,9.341898077968487,9.10095320699111
1302,-0.0017597382577132,-0.4412351103390497,9.396590738768571,9.10218926112519
1303,-0.0017591082577132,-0.4402353594040316,9.429406335248622,9.10341437672711
1304,-0.0017584782577132,-0.4399021090923589,9.451283399568656,9.104628553796871
1305,-0.0017578482577132,-0.4399021090923589,9.465868109115345,9.105831792334476
1306,-0.0017572182577132,-0.4399021090923589,9.473160463888687,9.107024092339918
1307,-0.0017565882577132,-0.4402353594040316,9.469514286502015,9.1082054538132
1308,-0.0017559582577132,-0.4405686097157043,9.451283399568656,9.109376788298668
1309,-0.0017553282577132,-0.440901860027377,9.418467803088603,9.110538095796324
1310,-0.0017546982577132,-0.4415683606507224,9.385652206608556,9.111689376306165
1311,-0.0017540682577132,-0.4439011128324312,9.36012896490185,9.112830629828192
1312,-0.0017534382577132,-0.4429013618974131,9.312728658875113,9.113961856362408
1313,-0.0017528082577132,-0.4432346122090858,9.272620707621718,9.115083055908809
1314,-0.0017521782577132,-0.4435678625207585,9.232512756368322,9.11618395287658
1315,-0.0017515482577132,-0.4435678625207585,9.185112450341585,9.117264547265723
1316,-0.0017509182577132,-0.4452341140791219,9.170527740794896,9.118324839076234
1317,-0.0017502882577132,-0.4455673643907946,9.1304197895415,9.119364828308115
1318,-0.0017496582577132,-0.4462338650141399,9.090311838288107,9.120384514961364
1319,-0.0017490282577132,-0.4469003656374853,9.050203887034712,9.121383899035983
1320,-0.0017483982577132,-0.4465671153258126,9.01009593578132,9.122356599721547
1321,-0.0017477682577132,-0.4465671153258126,8.966341807141252,9.123302617018053
1322,-0.0017471382577132,-0.4472336159491579,8.922587678501186,9.1242219509255
1323,-0.0017465082577132,-0.4479001165725033,8.886125904634463,9.125114601443892
1324,-0.0017458782577132,-0.448233366884176,8.853310308154413,9.125980568573226
1325,-0.0017452482577132,-0.4485666171958487,8.81320235690102,9.126831950993015
1326,-0.0017446182577132,-0.4455673643907946,8.794971469967658,9.127668748703256
1327,-0.0017439882577132,-0.4452341140791219,8.878833549861119,9.12849096170395
1328,-0.0017433582577132,-0.4445676134557765,8.98092651668794,9.129298589995098
1329,-0.0017427282577132,-0.4429013618974131,9.090311838288107,9.130091633576699
1330,-0.0017420982577132,-0.4419016109623951,9.17782009556824,9.130870092448754
1331,-0.0017414682577132,-0.4412351103390497,9.265328352848371,9.131633966611261
1332,-0.0017408382577132,-0.4412351103390497,9.3273133684218,9.132383256064223
1333,-0.0017402082577132,-0.4412351103390497,9.385652206608556,9.133117960807636
1334,-0.0017395782577132,-0.4412351103390497,9.429406335248622,9.133838080841505
1335,-0.0017389482577132,-0.4399021090923589,9.465868109115345,9.134543616165827
1336,-0.0017383182577132,-0.4392356084690136,9.484098996048704,9.1352345667806
1337,-0.0017376882577132,-0.4389023581573409,9.49503752820872,9.135910932685828
1338,-0.0017370582577132,-0.4392356084690136,9.49503752820872,9.13657271388151
1339,-0.0017364282577132,-0.4392356084690136,9.487745173435377,9.137219910367643
1340,-0.0017357982577132,-0.4399021090923589,9.458575754342,9.137851030526209
1341,-0.0017351682577132,-0.4399021090923589,9.42576015786195,9.138466074357206
1342,-0.0017345382577132,-0.4419016109623951,9.400236916155244,9.139065041860636
1343,-0.0017339082577132,-0.4422348612740677,9.36012896490185,9.139647933036496
1344,-0.0017332782577132,-0.4422348612740677,9.305436304101766,9.140214747884787
1345,-0.0017326482577132,-0.4429013618974131,9.268974530235043,9.140763055620587
1346,-0.0017320182577132,-0.4425681115857404,9.217928046821632,9.141292856243892
1347,-0.0017313882577132,-0.4442343631441038,9.188758627728255,9.141804149754703
1348,-0.0017307582577132,-0.4455673643907946,9.163235386021553,9.142296936153025
1349,-0.0017301282577132,-0.4459006147024672,9.123127434768156,9.142771215438852
1350,-0.0017294982577132,-0.4462338650141399,9.09395801567478,9.143226987612186
1351,-0.0017288682577132,-0.4459006147024672,9.04655770964804,9.143668478924088
1352,-0.0017282382577132,-0.4462338650141399,9.002803581007974,9.14409568937456
1353,-0.0017276082577132,-0.4462338650141399,8.96269562975458,9.144508618963602
1354,-0.0017269782577132,-0.4472336159491579,8.926233855887858,9.14490726769121
1355,-0.0017263482577132,-0.4475668662608306,8.889772082021135,9.145291635557388
1356,-0.0017257182577132,-0.4479001165725033,8.853310308154413,9.145661722562135
1357,-0.0017250882577132,-0.4485666171958487,8.809556179514347,9.146022694123417
1358,-0.0017244582577132,-0.4442343631441038,8.83143324383438,9.14637455024123
1359,-0.0017238282577132,-0.4435678625207585,8.937172388047873,9.146717290915579
1360,-0.0017231982577132,-0.4422348612740677,9.053850064421384,9.147050916146458
1361,-0.0017225682577132,-0.440901860027377,9.14500449908819,9.147375425933873
1362,-0.0017219382577132,-0.4399021090923589,9.232512756368322,9.14769082027782
1363,-0.0017213082577132,-0.4385691078456682,9.301790126715094,9.147997099178301
1364,-0.0017206782577132,-0.4379026072223228,9.367421319675197,9.148294262635314
1365,-0.0017200482577132,-0.4375693569106502,9.418467803088603,9.14858231064886
